python main.py ./simulatedPlanets/example-sim-model_allFeatures ./simulatedPlanets/fake_grammaticalSystems_allFeatures.txt --num_planet_features 2 --num_stellar_features 3 --num_labels 3 --batch_size 100 --epochs 250 --width 2 --seed 0 --dropout_prob 0.01 --train

Random seed: 0
-----------------------------------------------------------------------------------------
[DATA]
   data:          ./simulatedPlanets/fake_grammaticalSystems_allFeatures.txt
   # planets:     37962
-----------------------------------------------------------------------------------------
[TRAINING]
   num_labels:    3
   batch_size:    100
   lr:            0.002
   epochs:        250

| epoch   1 | loss -0.000000002823 | 0.000000004073 bits | time 0:00:01   
| epoch  23 | loss -0.332926218055 | 0.480311003770 bits | time 0:00:01   
| epoch  24 | loss -0.336155665862 | 0.484970112106 bits | time 0:00:01   
| epoch  25 | loss -0.340054362777 | 0.490594742811 bits | time 0:00:01   
| epoch  26 | loss -0.346468736859 | 0.499848728489 bits | time 0:00:01   
| epoch  27 | loss -0.352967151764 | 0.509223959447 bits | time 0:00:01   
| epoch  28 | loss -0.362435793406 | 0.522884321788 bits | time 0:00:01   
| epoch  29 | loss -0.374636009100 | 0.540485512467 bits | time 0:00:01   
| epoch  30 | loss -0.391977887640 | 0.565504554636 bits | time 0:00:01   
| epoch  31 | loss -0.413927304823 | 0.597170869957 bits | time 0:00:01   
| epoch  32 | loss -0.428236889839 | 0.617815237297 bits | time 0:00:01   
| epoch  33 | loss -0.438743889097 | 0.632973633020 bits | time 0:00:01   
| epoch  34 | loss -0.445659879791 | 0.642951298498 bits | time 0:00:01   
| epoch  35 | loss -0.445591306373 | 0.642852367967 bits | time 0:00:01   
| epoch  36 | loss -0.453152809645 | 0.653761311240 bits | time 0:00:01   
| epoch  37 | loss -0.456038555817 | 0.657924562931 bits | time 0:00:01   
| epoch  38 | loss -0.460154030668 | 0.663861938090 bits | time 0:00:01   
| epoch  39 | loss -0.460018429317 | 0.663666306693 bits | time 0:00:01   
| epoch  40 | loss -0.465128647732 | 0.671038793459 bits | time 0:00:01   
| epoch  41 | loss -0.466573370758 | 0.673123088203 bits | time 0:00:01   
| epoch  42 | loss -0.469193148927 | 0.676902629176 bits | time 0:00:01   
| epoch  43 | loss -0.471227958249 | 0.679838238495 bits | time 0:00:01   
| epoch  44 | loss -0.471518062918 | 0.680256771061 bits | time 0:00:01   
| epoch  45 | loss -0.476385102774 | 0.687278425325 bits | time 0:00:01   
| epoch  46 | loss -0.473345559365 | 0.682893291123 bits | time 0:00:01   
| epoch  47 | loss -0.480658666084 | 0.693443873919 bits | time 0:00:01   
| epoch  48 | loss -0.481348555653 | 0.694439174179 bits | time 0:00:01   
| epoch  49 | loss -0.485206019722 | 0.700004318462 bits | time 0:00:01   
| epoch  50 | loss -0.496221404640 | 0.715896159658 bits | time 0:00:01   
| epoch  51 | loss -0.504545794114 | 0.727905715069 bits | time 0:00:01   
| epoch  52 | loss -0.514572801637 | 0.742371629098 bits | time 0:00:01   
| epoch  53 | loss -0.509374623236 | 0.734872242897 bits | time 0:00:01   
| epoch  54 | loss -0.518626722693 | 0.748220200902 bits | time 0:00:01   
| epoch  55 | loss -0.517788939021 | 0.747011534553 bits | time 0:00:02   
| epoch  56 | loss -0.524263584457 | 0.756352473415 bits | time 0:00:02   
| epoch  57 | loss -0.522782156028 | 0.754215223967 bits | time 0:00:01   
| epoch  58 | loss -0.526222153635 | 0.759178091456 bits | time 0:00:01   
| epoch  59 | loss -0.525201038389 | 0.757704933553 bits | time 0:00:01   
| epoch  60 | loss -0.523712141498 | 0.755556909393 bits | time 0:00:01   
| epoch  61 | loss -0.527125228236 | 0.760480952703 bits | time 0:00:01   
| epoch  62 | loss -0.528368453995 | 0.762274548341 bits | time 0:00:01   
| epoch  63 | loss -0.530001960538 | 0.764631200130 bits | time 0:00:01   
| epoch  64 | loss -0.528586689030 | 0.762589394943 bits | time 0:00:01   
| epoch  65 | loss -0.533508536769 | 0.769690120268 bits | time 0:00:01   
| epoch  66 | loss -0.528229869902 | 0.762074613757 bits | time 0:00:01   
| epoch  67 | loss -0.529618446294 | 0.764077906031 bits | time 0:00:01   
| epoch  68 | loss -0.527333557919 | 0.760781508905 bits | time 0:00:01   
| epoch  69 | loss -0.528338019785 | 0.762230641057 bits | time 0:00:01   
| epoch  70 | loss -0.531177267667 | 0.766326809897 bits | time 0:00:01   
| epoch  71 | loss -0.526659685530 | 0.759809316551 bits | time 0:00:01   
| epoch  72 | loss -0.529928680549 | 0.764525479452 bits | time 0:00:01   
| epoch  73 | loss -0.529235370379 | 0.763525244308 bits | time 0:00:01   
| epoch  74 | loss -0.528191344754 | 0.762019033717 bits | time 0:00:01   
| epoch  75 | loss -0.531562660164 | 0.766882813740 bits | time 0:00:01   
| epoch  76 | loss -0.538568320949 | 0.776989845813 bits | time 0:00:01   
| epoch  77 | loss -0.529413678928 | 0.763782489169 bits | time 0:00:01   
| epoch  78 | loss -0.534285680479 | 0.770811301645 bits | time 0:00:01   
| epoch  79 | loss -0.530953018446 | 0.766003286657 bits | time 0:00:01   
| epoch  80 | loss -0.532541214949 | 0.768294569876 bits | time 0:00:01   
| epoch  81 | loss -0.535697022237 | 0.772847437401 bits | time 0:00:01   
| epoch  82 | loss -0.535710159650 | 0.772866390681 bits | time 0:00:01   
| epoch  83 | loss -0.535955101252 | 0.773219766715 bits | time 0:00:01   
| epoch  84 | loss -0.538839884651 | 0.777381629420 bits | time 0:00:01   
| epoch  85 | loss -0.538681584910 | 0.777153251168 bits | time 0:00:01   
| epoch  86 | loss -0.533522795376 | 0.769710691090 bits | time 0:00:01   
| epoch  87 | loss -0.537684028164 | 0.775714080998 bits | time 0:00:01   
| epoch  88 | loss -0.539091066781 | 0.777744008632 bits | time 0:00:01   
| epoch  89 | loss -0.537240519335 | 0.775074233010 bits | time 0:00:01   
| epoch  90 | loss -0.545152247501 | 0.786488443999 bits | time 0:00:01   
| epoch  91 | loss -0.542531646474 | 0.782707715894 bits | time 0:00:01   
| epoch  92 | loss -0.546269196037 | 0.788099860112 bits | time 0:00:01   
| epoch  93 | loss -0.541315230492 | 0.780952798588 bits | time 0:00:01   
| epoch  94 | loss -0.546480532304 | 0.788404753898 bits | time 0:00:01   
| epoch  95 | loss -0.543051009664 | 0.783456998593 bits | time 0:00:01   
| epoch  96 | loss -0.546351547069 | 0.788218667538 bits | time 0:00:01   
| epoch  97 | loss -0.548063625787 | 0.790688675015 bits | time 0:00:01   
| epoch  98 | loss -0.547040808907 | 0.789213062174 bits | time 0:00:01   
| epoch  99 | loss -0.548482871134 | 0.791293518198 bits | time 0:00:01   
| epoch 100 | loss -0.545492880674 | 0.786979873788 bits | time 0:00:01   
| epoch 101 | loss -0.548454806052 | 0.791253028843 bits | time 0:00:01   
| epoch 102 | loss -0.547659710912 | 0.790105949028 bits | time 0:00:01   
| epoch 103 | loss -0.549177861214 | 0.792296176939 bits | time 0:00:01   
| epoch 104 | loss -0.546135773941 | 0.787907372717 bits | time 0:00:01   
| epoch 105 | loss -0.552371064456 | 0.796902995421 bits | time 0:00:01   
| epoch 106 | loss -0.551642437985 | 0.795851809625 bits | time 0:00:01   
| epoch 107 | loss -0.550337660313 | 0.793969413347 bits | time 0:00:01   
| epoch 108 | loss -0.552720573466 | 0.797407230337 bits | time 0:00:01   
| epoch 109 | loss -0.550854595241 | 0.794715192805 bits | time 0:00:01   
| epoch 110 | loss -0.550544108372 | 0.794267254939 bits | time 0:00:02   
| epoch 111 | loss -0.555027832405 | 0.800735901365 bits | time 0:00:01   
| epoch 112 | loss -0.549542858099 | 0.792822756135 bits | time 0:00:02   
| epoch 113 | loss -0.553358641659 | 0.798327768154 bits | time 0:00:02   
| epoch 114 | loss -0.551572520952 | 0.795750940669 bits | time 0:00:01   
| epoch 115 | loss -0.555878778273 | 0.801963556749 bits | time 0:00:01   
| epoch 116 | loss -0.556365990325 | 0.802666455161 bits | time 0:00:01   
| epoch 117 | loss -0.555928322124 | 0.802035033418 bits | time 0:00:01   
| epoch 118 | loss -0.557268076429 | 0.803967890310 bits | time 0:00:01   
| epoch 119 | loss -0.555930192533 | 0.802037731848 bits | time 0:00:01   
| epoch 120 | loss -0.555457015414 | 0.801355081565 bits | time 0:00:01   
| epoch 121 | loss -0.557295826705 | 0.804007925495 bits | time 0:00:01   
| epoch 122 | loss -0.559946493020 | 0.807832028643 bits | time 0:00:01   
| epoch 123 | loss -0.554358001210 | 0.799769539223 bits | time 0:00:01   
| epoch 124 | loss -0.559104877318 | 0.806617833844 bits | time 0:00:01   
| epoch 125 | loss -0.556187825219 | 0.802409417246 bits | time 0:00:01   
| epoch 126 | loss -0.559382934006 | 0.807018984848 bits | time 0:00:01   
| epoch 127 | loss -0.559085448086 | 0.806589803387 bits | time 0:00:01   
| epoch 128 | loss -0.560464693684 | 0.808579634172 bits | time 0:00:01   
| epoch 129 | loss -0.557904788067 | 0.804886471033 bits | time 0:00:01   
| epoch 130 | loss -0.560893808933 | 0.809198716613 bits | time 0:00:01   
| epoch 131 | loss -0.558148609494 | 0.805238230996 bits | time 0:00:01   
| epoch 132 | loss -0.562282735894 | 0.811202514651 bits | time 0:00:01   
| epoch 133 | loss -0.563361738230 | 0.812759185971 bits | time 0:00:01   
| epoch 134 | loss -0.564200597374 | 0.813969403898 bits | time 0:00:01   
| epoch 135 | loss -0.560159720520 | 0.808139650899 bits | time 0:00:01   
| epoch 136 | loss -0.562813470630 | 0.811968203024 bits | time 0:00:01   
| epoch 137 | loss -0.560742665670 | 0.808980662978 bits | time 0:00:01   
| epoch 138 | loss -0.561187602344 | 0.809622570911 bits | time 0:00:01   
| epoch 139 | loss -0.562275809755 | 0.811192522346 bits | time 0:00:01   
| epoch 140 | loss -0.563631712685 | 0.813148676778 bits | time 0:00:01   
| epoch 141 | loss -0.564733855034 | 0.814738732080 bits | time 0:00:01   
| epoch 142 | loss -0.565948062821 | 0.816490463633 bits | time 0:00:01   
| epoch 143 | loss -0.565988794597 | 0.816549227163 bits | time 0:00:01   
| epoch 144 | loss -0.563944041494 | 0.813599272002 bits | time 0:00:01   
| epoch 145 | loss -0.564486787115 | 0.814382288419 bits | time 0:00:01   
| epoch 146 | loss -0.566506086604 | 0.817295521776 bits | time 0:00:01   
| epoch 147 | loss -0.566331679727 | 0.817043905840 bits | time 0:00:01   
| epoch 148 | loss -0.563805969922 | 0.813400076830 bits | time 0:00:01   
| epoch 149 | loss -0.567881900229 | 0.819280401271 bits | time 0:00:01   
| epoch 150 | loss -0.564617058086 | 0.814570229702 bits | time 0:00:01   
| epoch 151 | loss -0.564847254518 | 0.814902332953 bits | time 0:00:01   
| epoch 152 | loss -0.564740673021 | 0.814748568356 bits | time 0:00:01   
| epoch 153 | loss -0.565899271008 | 0.816420071926 bits | time 0:00:01   
| epoch 154 | loss -0.566488965091 | 0.817270820655 bits | time 0:00:01   
| epoch 155 | loss -0.567680915014 | 0.818990440898 bits | time 0:00:01   
| epoch 156 | loss -0.567844869745 | 0.819226977576 bits | time 0:00:01   
| epoch 157 | loss -0.567826552846 | 0.819200551876 bits | time 0:00:01   
| epoch 158 | loss -0.566396241361 | 0.817137048589 bits | time 0:00:02   
| epoch 159 | loss -0.565325328002 | 0.815592047197 bits | time 0:00:01   
| epoch 160 | loss -0.567170152382 | 0.818253566182 bits | time 0:00:01   
| epoch 161 | loss -0.567762919162 | 0.819108747876 bits | time 0:00:01   
| epoch 162 | loss -0.568962506479 | 0.820839386549 bits | time 0:00:01   
| epoch 163 | loss -0.573228851118 | 0.826994420802 bits | time 0:00:02   
| epoch 164 | loss -0.570112001112 | 0.822497756755 bits | time 0:00:01   
| epoch 165 | loss -0.570272736800 | 0.822729649336 bits | time 0:00:02   
| epoch 166 | loss -0.569608504521 | 0.821771364721 bits | time 0:00:01   
| epoch 167 | loss -0.569786963573 | 0.822028826709 bits | time 0:00:01   
| epoch 168 | loss -0.571547826654 | 0.824569215145 bits | time 0:00:01   
| epoch 169 | loss -0.570825975584 | 0.823527804186 bits | time 0:00:01   
| epoch 170 | loss -0.571413495196 | 0.824375415816 bits | time 0:00:01   
| epoch 171 | loss -0.571844375683 | 0.824997044957 bits | time 0:00:01   
| epoch 172 | loss -0.569500671719 | 0.821615794872 bits | time 0:00:01   
| epoch 173 | loss -0.571293600217 | 0.824202443925 bits | time 0:00:01   
| epoch 174 | loss -0.576061089651 | 0.831080477288 bits | time 0:00:01   
| epoch 175 | loss -0.571113370908 | 0.823942427994 bits | time 0:00:01   
| epoch 176 | loss -0.571758441000 | 0.824873067417 bits | time 0:00:01   
| epoch 177 | loss -0.569819828084 | 0.822076240176 bits | time 0:00:01   
| epoch 178 | loss -0.574265912097 | 0.828490583534 bits | time 0:00:01   
| epoch 179 | loss -0.573675930343 | 0.827639419783 bits | time 0:00:01   
| epoch 180 | loss -0.570641557559 | 0.823261745215 bits | time 0:00:01   
| epoch 181 | loss -0.573950820612 | 0.828036002611 bits | time 0:00:01   
| epoch 182 | loss -0.573552007659 | 0.827460637142 bits | time 0:00:01   
| epoch 183 | loss -0.573214577295 | 0.826973828029 bits | time 0:00:01   
| epoch 184 | loss -0.574460289039 | 0.828771010184 bits | time 0:00:01   
| epoch 185 | loss -0.574990459179 | 0.829535884015 bits | time 0:00:01   
| epoch 186 | loss -0.572656012679 | 0.826167989628 bits | time 0:00:01   
| epoch 187 | loss -0.573089464244 | 0.826793328051 bits | time 0:00:01   
| epoch 188 | loss -0.571857351300 | 0.825015764816 bits | time 0:00:01   
| epoch 189 | loss -0.571717105178 | 0.824813432432 bits | time 0:00:01   
| epoch 190 | loss -0.572848328007 | 0.826445441997 bits | time 0:00:01   
| epoch 191 | loss -0.572068857598 | 0.825320903903 bits | time 0:00:01   
| epoch 192 | loss -0.573770605577 | 0.827776007273 bits | time 0:00:01   
| epoch 193 | loss -0.571849511564 | 0.825004454468 bits | time 0:00:01   
| epoch 194 | loss -0.572422826447 | 0.825831573007 bits | time 0:00:01   
| epoch 195 | loss -0.575285484838 | 0.829961516071 bits | time 0:00:01   
| epoch 196 | loss -0.574575724178 | 0.828937547887 bits | time 0:00:01   
| epoch 197 | loss -0.572439237488 | 0.825855249134 bits | time 0:00:02   
| epoch 198 | loss -0.574698515707 | 0.829114698617 bits | time 0:00:01   
| epoch 199 | loss -0.572556350733 | 0.826024207832 bits | time 0:00:01   
| epoch 200 | loss -0.575912626166 | 0.830866289755 bits | time 0:00:01   
| epoch 201 | loss -0.574043966830 | 0.828170384198 bits | time 0:00:01   
| epoch 202 | loss -0.573139507049 | 0.826865524557 bits | time 0:00:01   
| epoch 203 | loss -0.573818318232 | 0.827844842085 bits | time 0:00:01   
| epoch 204 | loss -0.572968929692 | 0.826619433451 bits | time 0:00:01   
| epoch 205 | loss -0.573887300570 | 0.827944362561 bits | time 0:00:01   
| epoch 206 | loss -0.574361553161 | 0.828628564422 bits | time 0:00:01   
| epoch 207 | loss -0.573239166642 | 0.827009302958 bits | time 0:00:01   
| epoch 208 | loss -0.574607591096 | 0.828983522131 bits | time 0:00:01   
| epoch 209 | loss -0.573607929208 | 0.827541314883 bits | time 0:00:01   
| epoch 210 | loss -0.575098675882 | 0.829692007716 bits | time 0:00:01   
| epoch 211 | loss -0.575567835099 | 0.830368861392 bits | time 0:00:01   
| epoch 212 | loss -0.574508364891 | 0.828840368977 bits | time 0:00:01   
| epoch 213 | loss -0.573868398447 | 0.827917092562 bits | time 0:00:01   
| epoch 214 | loss -0.575495313422 | 0.830264234728 bits | time 0:00:01   
| epoch 215 | loss -0.575079221318 | 0.829663940713 bits | time 0:00:01   
| epoch 216 | loss -0.573093766601 | 0.826799535040 bits | time 0:00:01   
| epoch 217 | loss -0.573162173205 | 0.826898224908 bits | time 0:00:01   
| epoch 218 | loss -0.572464019688 | 0.825891002291 bits | time 0:00:01   
| epoch 219 | loss -0.573837999529 | 0.827873236194 bits | time 0:00:01   
| epoch 220 | loss -0.575160216266 | 0.829780791723 bits | time 0:00:01   
| epoch 221 | loss -0.572989498393 | 0.826649107812 bits | time 0:00:01   
| epoch 222 | loss -0.576176427148 | 0.831246874123 bits | time 0:00:01   
| epoch 223 | loss -0.577471966649 | 0.833115942537 bits | time 0:00:01   
| epoch 224 | loss -0.573605213354 | 0.827537396733 bits | time 0:00:01   
| epoch 225 | loss -0.574002917503 | 0.828111162537 bits | time 0:00:01   
| epoch 226 | loss -0.572642771821 | 0.826148887107 bits | time 0:00:01   
| epoch 227 | loss -0.573203246923 | 0.826957481757 bits | time 0:00:01   
| epoch 228 | loss -0.575145347338 | 0.829759340395 bits | time 0:00:01   
| epoch 229 | loss -0.574805169356 | 0.829268567308 bits | time 0:00:01   
| epoch 230 | loss -0.574520527297 | 0.828857915620 bits | time 0:00:01   
| epoch 231 | loss -0.573910640337 | 0.827978034728 bits | time 0:00:01   
| epoch 232 | loss -0.572235745270 | 0.825561671920 bits | time 0:00:01   
| epoch 233 | loss -0.575210972052 | 0.829854016844 bits | time 0:00:02   
| epoch 234 | loss -0.575145203973 | 0.829759133563 bits | time 0:00:01   
| epoch 235 | loss -0.574189058495 | 0.828379707224 bits | time 0:00:01   
| epoch 236 | loss -0.576551137080 | 0.831787466285 bits | time 0:00:01   
| epoch 237 | loss -0.573996537924 | 0.828101958750 bits | time 0:00:01   
| epoch 238 | loss -0.576523323514 | 0.831747339790 bits | time 0:00:01   
| epoch 239 | loss -0.572551670357 | 0.826017455476 bits | time 0:00:01   
| epoch 240 | loss -0.573639014991 | 0.827586162188 bits | time 0:00:01   
| epoch 241 | loss -0.573040707488 | 0.826722986920 bits | time 0:00:01   
| epoch 242 | loss -0.574401808334 | 0.828686640361 bits | time 0:00:01   
| epoch 243 | loss -0.575361285163 | 0.830070872824 bits | time 0:00:01   
| epoch 244 | loss -0.576747476270 | 0.832070723860 bits | time 0:00:01   
| epoch 245 | loss -0.575353305983 | 0.830059361301 bits | time 0:00:01   
| epoch 246 | loss -0.575649869756 | 0.830487212385 bits | time 0:00:01   
| epoch 247 | loss -0.574764862421 | 0.829210416692 bits | time 0:00:01   
| epoch 248 | loss -0.576960197719 | 0.832377616039 bits | time 0:00:01   
| epoch 249 | loss -0.576028625981 | 0.831033642113 bits | time 0:00:01   
| epoch 250 | loss -0.575355095299 | 0.830061942738 bits | time 0:00:01   

Training time 0:05:39   
=========================================================================================
=========================================================================================
